Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
149      0.88     386.21   183.28   -863.99  -87.69   0.00     0.00     0.00     0.00     -40.07   0.00     0.00     -6.45    -814.93 
150      0.86     381.36   221.59   -880.46  -88.00   0.00     0.00     0.00     0.00     -34.00   0.00     0.00     -6.23    -787.10 
151      0.89     390.26   204.36   -878.13  -88.72   0.00     0.00     0.00     0.00     -37.34   0.00     0.00     -6.35    -806.17 
152      0.85     390.77   237.38   -874.15  -88.18   0.00     0.00     0.00     0.00     -33.47   0.00     0.00     -6.64    -765.06 
153      0.86     393.17   219.73   -882.18  -88.24   0.00     0.00     0.00     0.00     -35.12   0.00     0.00     -6.36    -792.16 
154      0.87     387.40   212.36   -875.25  -88.23   0.00     0.00     0.00     0.00     -35.51   0.00     0.00     -6.37    -792.99 
155      0.87     391.11   214.59   -874.75  -87.90   0.00     0.00     0.00     0.00     -34.43   0.00     0.00     -6.34    -788.83 
156      0.88     399.44   213.11   -883.17  -88.29   0.00     0.00     0.00     0.00     -35.86   0.00     0.00     -5.97    -800.18 
157      0.84     394.86   234.37   -874.02  -87.81   0.00     0.00     0.00     0.00     -37.57   0.00     0.00     -6.28    -771.31 
158      0.84     402.12   227.94   -867.11  -88.99   0.00     0.00     0.00     0.00     -30.36   0.00     0.00     -6.36    -764.87 
159      0.89     407.87   229.75   -868.45  -88.05   0.00     0.00     0.00     0.00     -37.04   0.00     0.00     -6.48    -770.27 
160      0.87     404.41   217.06   -870.56  -88.90   0.00     0.00     0.00     0.00     -36.95   0.00     0.00     -6.82    -786.18 
161      0.85     406.20   209.56   -874.23  -87.52   0.00     0.00     0.00     0.00     -33.30   0.00     0.00     -6.43    -791.93 
162      0.84     406.90   217.86   -881.98  -88.09   0.00     0.00     0.00     0.00     -31.72   0.00     0.00     -6.22    -790.15 
163      0.87     401.72   231.69   -873.92  -90.13   0.00     0.00     0.00     0.00     -35.97   0.00     0.00     -6.61    -774.94 
164      0.89     402.47   222.87   -870.70  -87.74   0.00     0.00     0.00     0.00     -36.73   0.00     0.00     -6.51    -778.81 
165      0.88     408.53   217.89   -880.45  -87.38   0.00     0.00     0.00     0.00     -32.10   0.00     0.00     -6.32    -788.35 
166      0.90     415.96   219.66   -880.28  -88.04   0.00     0.00     0.00     0.00     -35.79   0.00     0.00     -6.22    -790.67 
167      0.90     418.12   217.99   -867.60  -88.45   0.00     0.00     0.00     0.00     -39.69   0.00     0.00     -6.43    -784.18 
168      0.87     421.65   219.55   -877.89  -88.49   0.00     0.00     0.00     0.00     -33.41   0.00     0.00     -6.37    -786.61 
169      0.88     422.74   231.17   -879.17  -87.63   0.00     0.00     0.00     0.00     -35.82   0.00     0.00     -6.33    -777.79 
170      0.85     424.59   219.25   -881.44  -88.29   0.00     0.00     0.00     0.00     -34.48   0.00     0.00     -6.61    -791.58 
171      0.87     429.09   219.39   -875.84  -88.13   0.00     0.00     0.00     0.00     -36.72   0.00     0.00     -6.38    -787.68 
172      0.90     434.35   211.40   -877.67  -88.21   0.00     0.00     0.00     0.00     -36.43   0.00     0.00     -6.65    -797.56 
173      0.88     436.18   220.32   -874.51  -88.68   0.00     0.00     0.00     0.00     -37.13   0.00     0.00     -6.41    -786.40 
174      0.90     433.94   215.91   -872.18  -87.42   0.00     0.00     0.00     0.00     -40.02   0.00     0.00     -6.17    -789.87 
175      0.87     433.19   235.97   -870.97  -88.77   0.00     0.00     0.00     0.00     -33.93   0.00     0.00     -6.11    -763.82 
176      0.89     434.90   221.67   -870.50  -87.91   0.00     0.00     0.00     0.00     -37.46   0.00     0.00     -6.27    -780.47 
177      0.88     435.59   220.93   -873.64  -88.16   0.00     0.00     0.00     0.00     -36.95   0.00     0.00     -5.94    -783.76 
178      0.90     429.18   221.79   -867.81  -87.90   0.00     0.00     0.00     0.00     -38.23   0.00     0.00     -6.56    -778.71 
179      0.85     430.73   225.62   -873.95  -87.65   0.00     0.00     0.00     0.00     -35.60   0.00     0.00     -6.60    -778.19 
180      0.83     449.47   218.40   -880.05  -87.82   0.00     0.00     0.00     0.00     -29.85   0.00     0.00     -6.26    -785.58 
181      0.90     445.15   203.25   -884.39  -86.89   0.00     0.00     0.00     0.00     -40.53   0.00     0.00     -5.97    -814.53 
182      0.85     449.07   208.51   -870.97  -88.17   0.00     0.00     0.00     0.00     -32.22   0.00     0.00     -6.38    -789.23 
183      0.87     455.55   214.45   -879.01  -88.16   0.00     0.00     0.00     0.00     -33.48   0.00     0.00     -6.02    -792.21 
184      0.85     458.54   223.08   -876.16  -86.27   0.00     0.00     0.00     0.00     -33.45   0.00     0.00     -6.81    -779.60 
185      0.88     460.95   233.52   -868.99  -87.83   0.00     0.00     0.00     0.00     -35.55   0.00     0.00     -6.58    -765.43 
186      0.88     452.07   228.66   -870.72  -87.40   0.00     0.00     0.00     0.00     -38.98   0.00     0.00     -6.30    -774.74 
187      0.88     448.93   235.30   -876.07  -88.71   0.00     0.00     0.00     0.00     -37.26   0.00     0.00     -6.83    -773.57 
188      0.85     445.86   213.83   -878.46  -87.61   0.00     0.00     0.00     0.00     -33.93   0.00     0.00     -6.20    -792.38 
189      0.87     441.91   220.45   -882.59  -88.29   0.00     0.00     0.00     0.00     -36.32   0.00     0.00     -6.78    -793.52 
190      0.91     442.57   207.19   -881.74  -88.76   0.00     0.00     0.00     0.00     -39.11   0.00     0.00     -6.52    -808.95 
191      0.91     446.02   233.76   -876.58  -89.56   0.00     0.00     0.00     0.00     -39.40   0.00     0.00     -6.12    -777.91 
192      0.89     446.54   209.87   -875.66  -88.32   0.00     0.00     0.00     0.00     -40.37   0.00     0.00     -6.54    -801.02 
193      0.89     452.45   202.02   -884.82  -88.15   0.00     0.00     0.00     0.00     -38.63   0.00     0.00     -6.11    -815.69 
194      0.86     454.60   220.16   -873.54  -88.42   0.00     0.00     0.00     0.00     -34.56   0.00     0.00     -6.33    -782.68 
195      0.88     453.12   221.02   -885.94  -88.37   0.00     0.00     0.00     0.00     -38.51   0.00     0.00     -6.95    -798.76 
196      0.85     454.68   217.16   -875.11  -87.89   0.00     0.00     0.00     0.00     -33.68   0.00     0.00     -6.14    -785.65 
197      0.87     455.86   251.46   -883.01  -89.20   0.00     0.00     0.00     0.00     -33.59   0.00     0.00     -6.13    -760.47 
198      0.84     465.33   215.84   -873.05  -87.79   0.00     0.00     0.00     0.00     -32.45   0.00     0.00     -6.30    -783.74 
199      0.86     458.74   221.38   -870.23  -87.35   0.00     0.00     0.00     0.00     -36.71   0.00     0.00     -6.51    -779.41 
200      0.87     463.12   234.74   -883.55  -88.23   0.00     0.00     0.00     0.00     -35.74   0.00     0.00     -6.44    -779.22 
201      0.88     459.73   222.36   -874.30  -89.53   0.00     0.00     0.00     0.00     -36.06   0.00     0.00     -6.42    -783.93 
202      0.86     458.46   222.53   -869.87  -87.33   0.00     0.00     0.00     0.00     -36.74   0.00     0.00     -6.50    -777.90 
203      0.87     459.30   250.79   -879.66  -87.44   0.00     0.00     0.00     0.00     -35.51   0.00     0.00     -6.39    -758.20 
204      0.86     461.26   211.36   -874.37  -89.26   0.00     0.00     0.00     0.00     -35.51   0.00     0.00     -6.10    -793.89 
205      0.89     458.41   220.81   -878.10  -88.72   0.00     0.00     0.00     0.00     -37.15   0.00     0.00     -6.19    -789.35 
206      0.85     463.54   209.52   -876.24  -87.92   0.00     0.00     0.00     0.00     -33.04   0.00     0.00     -6.07    -793.75 
207      0.89     470.28   211.66   -875.44  -88.92   0.00     0.00     0.00     0.00     -41.13   0.00     0.00     -6.20    -800.03 
208      0.90     480.59   246.00   -866.21  -89.29   0.00     0.00     0.00     0.00     -37.47   0.00     0.00     -6.17    -753.14 
209      0.83     473.78   232.54   -880.19  -88.56   0.00     0.00     0.00     0.00     -32.11   0.00     0.00     -6.48    -774.80 
210      0.89     469.99   228.66   -871.50  -88.48   0.00     0.00     0.00     0.00     -36.92   0.00     0.00     -6.60    -774.85 
211      0.85     479.46   214.65   -871.29  -89.62   0.00     0.00     0.00     0.00     -33.86   0.00     0.00     -6.91    -787.04 
